ITTER107,Territory,TIPO_DATO_CN1,Aggregate,BRANCA_ATTIVITAREV2,Breakdown by industry (NACE Rev2),PRODOTTI1,Non financial assets,VAL,Valuation,CORREZ,Adjustment,T_BIS,Edition,TIME,Select time,Value,Flag Codes,Flags
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2003,2003,4580.4,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2004,2004,4846.2,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2005,2005,5184.7,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2006,2006,5281.9,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2007,2007,4794.6,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2008,2008,4863.5,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2009,2009,4418.1,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,4725.2,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,4922.1,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,4619.7,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,4637.6,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2014,2014,4688.4,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2015,2015,4865.2,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2016,2016,5089,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2017,2017,5430.1,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,6021.7,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,6033.6,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,5594.9,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2000,2000,8206,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2001,2001,8702.4,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2002,2002,9159.1,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2003,2003,8820.6,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2004,2004,9337.1,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2005,2005,9917,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2006,2006,10106.1,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2007,2007,9343.8,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2008,2008,9482.5,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2009,2009,8349.3,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,8674.5,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,9044.8,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,8537.5,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,8354.8,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2014,2014,8223.2,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2015,2015,8483.7,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2016,2016,8825.4,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2017,2017,9207,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,10268.1,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,10275.7,,
ITDA,Trentino Alto Adige / Südtirol,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,9705,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2000,2000,7649,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2001,2001,8684.4,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2002,2002,8372.4,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2003,2003,8369.6,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2004,2004,8250,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2005,2005,8659.1,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2006,2006,8779.3,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2007,2007,8582.6,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2008,2008,8813.9,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2009,2009,8609.2,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,7874,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,8030.1,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,7480.5,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,6543,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2014,2014,6325.4,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2015,2015,6489.1,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2016,2016,6819,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2017,2017,7165.7,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2018,2018,7315,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2019,2019,7313.2,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2020,2020,6657.2,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2010,2010,2834.7,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2011,2011,2830.5,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2012,2012,2598.9,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2022M12,Dec-22,2013,2013,2336.2,,
