ITTER107,Territory,TIPO_DATO35,Data type,GIUST_REATO,Type of crime,SEXISTAT1,Gender,TIME,Select time,Value,Flag Codes,Flags
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2000,2000,52,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2001,2001,42,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2002,2002,43,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2003,2003,41,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2004,2004,37,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2005,2005,32,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2006,2006,41,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2007,2007,50,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2008,2008,52,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2009,2009,47,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2010,2010,38,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2011,2011,49,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2012,2012,55,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2013,2013,54,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2014,2014,44,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2015,2015,63,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2016,2016,62,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2017,2017,47,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2000,2000,1,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2001,2001,1,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2002,2002,0,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2003,2003,1,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2004,2004,1,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2005,2005,0,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2006,2006,0,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2007,2007,0,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2008,2008,0,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2009,2009,1,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2010,2010,1,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2011,2011,0,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2012,2012,1,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2013,2013,2,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2014,2014,2,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2015,2015,0,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2016,2016,0,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,2,females,2017,2017,1,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2000,2000,2,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2001,2001,6,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2002,2002,6,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2003,2003,6,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2004,2004,5,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2005,2005,4,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2006,2006,4,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2007,2007,1,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2008,2008,3,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2009,2009,2,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2010,2010,2,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2011,2011,5,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2012,2012,3,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2013,2013,4,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2014,2014,2,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2015,2015,4,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2016,2016,3,,
ITD,Nord-est,FELONYN,number of persons convicted of felony by final judgement,OTU,neglect or refusal of official duties,1,males,2017,2017,3,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2000,2000,4,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2001,2001,4,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2002,2002,7,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2003,2003,0,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2004,2004,0,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2005,2005,4,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2006,2006,0,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2007,2007,0,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2008,2008,0,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2009,2009,0,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2010,2010,0,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2011,2011,0,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2012,2012,5,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2013,2013,2,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2014,2014,6,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2015,2015,2,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2016,2016,0,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2017,2017,1,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2000,2000,0,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2001,2001,0,,
ITDA,Trentino Alto Adige / Südtirol,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2002,2002,0,,
